Patente|Pedimento|SeccionAduanera|SecuenciaObservacion|Observaciones|TipoPedimento|FechaValidacionPagoR
3471|5600803|160|7|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA OCTAVA PERACION DE LA QUE SE IMPORTAN 3 BULTOS, CON UN|1|2025-11-19 18:35:03|
1925|5700289|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-26 17:57:07|
3471|5600947|160|9|5600943, 25 16 3471 5600944, 25 16 3471 5600945 Y 25 16 3471 5600946 DE FECHA XX DE PENDIENTE DE 2025.|1|2025-11-28 20:17:01|
3471|5600781|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-19 19:29:03|
1925|5700312|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-28 11:37:01|
3471|5600973|160|13|PROPORCIONADOS POR EL CLIENTE.|2|2025-11-25 09:41:01|
1925|5700272|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-19 09:43:01|
1925|5700279|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 09:58:02|
1925|5700335|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 12:21:01|
3471|5600821|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-20 10:14:05|
1925|5700345|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-22 10:59:02|
1925|5700360|160|4|CONTENEDOR: GAOU6687092 SE DESPACHA CON NUMERO DE SELLO: EMCWFV8184DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-21 13:23:02|
3471|5600949|160|6|EL CONTENEDOR: EITU1568046 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ9514|1|2025-11-27 18:39:02|
3471|5000891|160|12|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-21 23:58:01|
3471|5000891|160|4|-LISTA DE EMPAQUE|1|2025-11-21 23:58:01|
3471|5600894|160|9|CON LOS PEDIMENTOS 25 16 3471 5600891,25 16 3471 5600892, 25 16 3471 5600893, 25 16 3471 5600902, 25 16 3471 5600903, DE|1|2025-11-21 23:57:03|
1925|5700346|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-24 13:12:02|
3471|5600973|160|8|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|2|2025-11-25 09:41:01|
3471|5600860|160|12|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 16:30:07|
1925|5700320|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-28 11:22:01|
3471|5600792|160|9|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-14 17:05:01|
3043|5603481|520|1|DESTINATARIO CFMOTO POWERSPORTS INC|1|2025-11-20 18:47:01|
1925|5700360|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 13:23:02|
1925|5700270|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 09:41:03|
3043|5603479|523|1|DESTINATARIO CFMOTO POWERSPORTS INC|1|2025-11-21 12:54:02|
1925|5700272|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 09:43:01|
3471|5600790|160|4|-LISTA DE EMPAQUE|1|2025-11-19 18:29:02|
3471|5600892|160|10|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-21 23:57:02|
1925|5001423|160|9|5001421,5001422,5001424,5001425,5001426,5001427,5001428 CON FECHA DE PAGO DEL XX/XX/2025|1|2025-11-19 12:01:02|
3471|5600895|160|6|EL CONTENEDOR: EITU1605875 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ7214|2|2025-11-15 11:53:02|
1925|5700313|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 11:33:01|
1925|5700276|160|4|CONTENEDOR: TRHU5640885 SE DESPACHA CON NUMERO DE SELLO: EMCWHB5064.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-19 09:52:01|
3471|5600739|160|3|-FACTURA COMERCIAL|1|2025-11-20 18:29:03|
1925|5700368|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 18:47:04|
3471|5600777|160|8|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-21 12:26:02|
1925|5100859|160|2|DE CONFORMIDAD CON EL ARTICULO 36, 36-A DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER|1|2025-11-19 11:28:06|
3471|5600787|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-20 10:54:04|
1925|5001425|160|8|5TA. SUBDIVISION DE 8 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS|1|2025-11-19 12:01:01|
3471|5600895|160|2|-CONOCIMIENTO DE EMBARQUE|2|2025-11-15 11:53:02|
1925|5700353|160|6|LA QUE SE IMPORTAN 14 BULTOS, CON UN PESO DE 5,670.50 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-20 11:39:04|
1925|5700353|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-20 11:39:04|
1925|5700369|160|4|EMPAQUE-PROSEC-IMMEXEL CONTENEDOR: TIIU5121437 SE DESPACHA CON NUMERO DE SELLO: EMCWFV8174DE CONFORMIDAD CON EL ARTICULO|1|2025-11-21 18:50:03|
3471|5000891|160|7|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTAN 2 BULTOS, CON UN|1|2025-11-21 23:58:01|
1925|5100855|160|6|OPERACION DE LA QUE SE IMPORTAN 4 BULTOS, CON UN PESO DE 1,296.00 KGSEL CONOCIMIENTO DE EMBARQUE EGLV143574065734 SE|1|2025-11-19 11:25:05|
1925|5700315|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 15TA OPERACION DE LA QUE SE IMPORTAN 1|1|2025-11-28 11:31:02|
3471|5600951|160|21|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-27 17:47:14|
3471|5600776|160|12|COMERCIAL, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 90,106.34 USD,|1|2025-11-21 18:08:02|
3471|5600803|160|12|COMERCIAL, SIENDO ESTA LA SEGUNDA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 1714.96 USD.|1|2025-11-19 18:35:03|
1925|5700355|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 4TA. OPERACION DE|1|2025-11-20 11:41:02|
3471|5600795|160|3|-FACTURA COMERCIAL|1|2025-11-14 15:49:02|
3471|5600821|160|11|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-20 10:14:05|
3471|5600734|160|4|EL CONTENEDOR: WHSU5043470 SE DESPACHA CON NUMERO DE SELLO: WHAC429405|1|2025-11-20 21:45:00|
3471|5600767|160|6|EL CONTENEDOR: EGSU9176810 SE DESPACHA CON NUMERO DE SELLO: EMCWHA1234|1|2025-11-21 15:26:02|
1925|5700357|160|4|EMPAQUE-PROSEC-IMMEXEL CONTENEDOR: EITU9019063 SE DESPACHA CON NUMERO DE SELLO: EMCWFV8024DE CONFORMIDAD CON EL ARTICULO|1|2025-11-21 11:53:02|
3471|5600821|160|5|EL CONTENEDOR: EGSU9436711 SE DESPACHA CON NUMERO DE SELLO: EMCWAT2694|1|2025-11-20 10:14:05|
3471|5600892|160|5|ESTE CONTENEDOR TXGU5613385 SE DESPACHA CON EL NUMERO DE SELLO: EMCWGW7644|1|2025-11-21 23:57:02|
3471|5600903|160|3|-FACTURA COMERCIAL|1|2025-11-21 23:57:01|
1925|5700316|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 16VA OPERACION DE|1|2025-11-28 11:26:01|
3471|5600787|160|11|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-20 10:54:04|
1925|5700336|160|6|2 BULTOS, CON UN PESO DE 374.54 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-21 12:23:00|
3471|5600732|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-20 16:20:02|
3897|5611725|240|1|NO SE COLOCA SELLO FISCAL CONFORME A LA REGLA 1.7.3 DE LAS REGLAS DE COMERCIO EXTERIOR|1|2025-11-19 10:50:18|
3471|5600736|160|4|-REGLA 2DA|1|2025-11-20 16:19:03|
1925|5700318|160|7|EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 11:24:02|
3471|5600795|160|4|-LISTA DE EMPAQUE|1|2025-11-14 15:49:02|
3471|5600777|160|15|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 12:26:02|
1925|5700309|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DEEMBARQUE, SIENDO ESTA LA 9NA. OPERACION DE LA QUE SE IMPORTAN 4|1|2025-11-28 11:14:04|
3471|5600951|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-27 17:47:14|
3471|5600871|160|3|-FACTURA COMERCIAL|1|2025-11-27 18:38:03|
1925|5700347|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 22DA. OPERACION|1|2025-11-24 13:15:00|
3471|5600953|160|6|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-27 17:41:04|
3471|5600788|160|14|DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-20 10:54:04|
1925|5100861|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 8VA Y ULTIMA. SUBDIVISION DE 8|1|2025-11-19 11:34:02|
1925|5700332|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 7MA. OPERACION DE LA QUE SE IMPORTAN 2|1|2025-11-21 12:20:01|
1925|5700365|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 13:40:02|
3471|5600803|160|3|-FACTURA COMERCIAL|1|2025-11-19 18:35:03|
3043|5603392|523|5|NO PAGA DTA CONFORME ART. 49 LEY FEDERAL DE DERECHOS.|1|2025-11-18 18:43:01|
1925|5700360|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 13:23:02|
1925|5700334|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-21 12:48:02|
1925|5700315|160|6|BULTOS, CON UN PESO DE 80.48 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS|1|2025-11-28 11:31:02|
3471|5600788|160|3|-FACTURA COMERCIAL|1|2025-11-20 10:54:04|
3471|5600943|160|11|952, SIENDO ESTA LA SEGUNDA Y ULTIMA OPERACION DE LA QUE SE IMPORTA  UN VALOR DE 691.36 USD.|1|2025-11-27 18:24:03|
3471|5600871|160|4|-LISTA DE EMPAQUE|1|2025-11-27 18:38:03|
3471|5600950|160|14|952-8, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA  UN VALOR DE 73033.41 USD.|1|2025-11-27 18:19:02|
3471|5600791|160|9|1 5600787, 25 16 3471 5600788, 25 16 3471 5600789, 25 16 3471 5600790, 25 16 3471 5600803 DE FECHA 19 DE NOVIEMBRE DE 20|1|2025-11-19 18:35:03|
1925|5700317|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-28 11:25:04|
3471|5600871|160|9|5600869,25 16 3471 5600870,DE FECHA 26 DE NOVIEMBRE DE 2025.|1|2025-11-27 18:38:03|
1925|5700312|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 11:37:01|
3471|5600947|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-28 20:17:01|
1925|5700286|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-26 17:34:04|
3471|5600795|160|9|PESO DE 2,052.36  KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600792,25 16|1|2025-11-14 15:49:02|
3471|5600948|160|11|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-27 18:38:02|
3471|5600943|160|13|952-1, SIENDO ESTA LA SEGUNDA Y ULTIMA OPERACION DE LA QUE SE IMPORTA  UN VALOR DE 976.50 USD.|1|2025-11-27 18:24:03|
3471|5600781|160|16|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 19:29:03|
1925|5700352|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-20 11:38:05|
3471|5600894|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, S|1|2025-11-21 23:57:03|
1925|5700358|160|4|CONTENEDOR: GAOU6318767 SE DESPACHA CON NUMERO DE SELLO: EMCWFV7904DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-21 11:53:01|
1925|5700294|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-26 18:00:10|
1925|5700315|160|4|CONTENEDOR: TGBU9964493 SE DESPACHA CON NUMERO DE SELLO: EMCWHA2274DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-28 11:31:02|
3471|5600895|160|13|PROPORCIONADOS POR EL CLIENTE.|2|2025-11-15 11:53:02|
1925|5700334|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 12:48:02|
3471|5600740|160|16|ENDO ESTA LA SEXTA Y ULTIMA OPERACION DE LA QUE SE IMPORTAN 0 BULTOS CON UN PESO DE 8,934.24 KG,LA PRESENTE OPERACION SE|1|2025-11-20 18:28:04|
1925|5700309|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-28 11:14:04|
1925|5100854|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-19 11:25:05|
1925|5100860|160|4|3.1.8-FACTURA-IMMEX-PROSECOPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E|1|2025-11-19 11:28:07|
3471|5600943|160|4|-LISTA DE EMPAQUE.|1|2025-11-27 18:24:03|
1925|5700330|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 12:14:01|
1925|5700353|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-20 11:39:04|
1925|5700371|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 18:43:02|
3471|5600952|160|15|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-27 17:41:05|
3471|5600895|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE SI|2|2025-11-15 11:53:02|
3471|5600736|160|18|PESO DE 189,820.56 KG.OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600732, 25 16 3471 5600733, 25 16 3471 56007|1|2025-11-20 16:19:03|
3471|5600951|160|3|-FACTURA COMERCIAL|1|2025-11-27 17:47:14|
3471|5600893|160|15|EL IMPORTADOR.|1|2025-11-21 23:57:02|
1925|5700318|160|6|LA QUE SE IMPORTAN 12 BULTOS, CON UN PESO DE 10513.61 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-28 11:24:02|
3471|5600947|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE SI|1|2025-11-28 20:17:01|
1925|5700363|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 13:21:03|
3471|5600946|160|5|EL CONTENEDOR: EGSU9462393 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ9684|1|2025-11-28 20:35:00|
1925|5700345|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 20MA. OPERACION|1|2025-11-22 10:59:02|
3471|5600949|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-27 18:39:02|
3471|5600942|160|11|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL 25CFTT405|1|2025-11-27 18:24:03|
3471|5600942|160|5|-REGLA OCTAVA.|1|2025-11-27 18:24:03|
3471|5600803|160|8|PESO DE 1708 KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600785,25 16 3471 5600786, 25 16 3471|1|2025-11-19 18:35:03|
1925|5700339|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-22 10:51:00|
3471|5600770|160|13|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-19 18:29:05|
3471|5600946|160|10|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-28 20:35:00|
3471|5600754|160|11|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 15:03:05|
3471|5600746|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA TERCERA OPERACION DE LA QUE SE IMPORTAN 2 BULTOS, CON UN|1|2025-11-20 21:45:01|
1925|5700297|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-27 13:25:01|
3471|5600952|160|16|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-27 17:41:05|
3471|5600793|160|6|EL CONTENEDOR: FSCU8191920 SE DESPACHA CON NUMERO DE SELLO: CX0514086|1|2025-11-14 15:49:02|
3471|5600952|160|4|-LISTA DE EMPAQUE.|1|2025-11-27 17:41:05|
3471|5600788|160|12|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-20 10:54:04|
1925|5100859|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-19 11:28:06|
3471|5600944|160|4|-LISTA DE EMPAQUE.|1|2025-11-27 19:08:01|
1925|5700342|160|4|CONTENEDOR: EITU9226559 SE DESPACHA CON NUMERO DE SELLO: EMCWHA0894DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-22 10:56:02|
1925|5700281|160|6|OPERACION DE LA QUE SE IMPORTAN 7 BULTOS, CON UN PESO DE 10,796.04 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-19 10:04:02|
1925|5700362|160|6|1 BULTOS, CON UN PESO DE 303.45 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-21 13:25:02|
1925|5700349|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-24 13:18:01|
3471|5600902|160|6|EL CONTENEDOR: TXGU5613385 SE DESPACHA CON NUMERO DE SELLO: EMCWGW7644|1|2025-11-21 23:57:01|
1925|5700277|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 09:58:01|
3471|5600770|160|8|PESO DE 11,861.00 KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600764 ,25 16|1|2025-11-19 18:29:05|
1925|5700330|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 12:14:01|
3471|5600740|160|20|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-20 18:28:04|
3577|5102390|521|1|CONFORME EL ARTICULO 65 DE LA LEY ADUANERA SE REALIZA LA SEGUNDA Y ULTIMA SUBDIVISION DE GUIA 9879133972 SALEN 7KG DEL M|1|2025-11-19 14:46:01|
3471|5600903|160|12|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-21 23:57:01|
3471|5600767|160|5|EL CONTENEDOR: EGHU9117829 SE DESPACHA CON NUMERO DE SELLO: EMCWHA0674|1|2025-11-21 15:26:02|
3043|5003623|523|2|SE COLOCA SELLO FISCAL CONFORME A LA REGLA 1.7.6 DE LAS REGLAS DE COMERCIO EXTERIOR|1|2025-11-26 14:38:01|
3471|5600973|160|14|OPERACION DE CONFORMIDAD CON LA REGLA GENERAL DE COMERCIO EXTERIOR VIGENTES 3.1.21, FRACCION II INCISO B), PARA LA IMPLE|2|2025-11-25 09:41:01|
1925|5700294|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-26 18:00:10|
3471|5600892|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-21 23:57:02|
1925|5700368|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 17MA. OPERACION DE LA QUE SE IMPORTAN|1|2025-11-21 18:47:04|
1925|5700276|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 09:52:01|
1925|5700312|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: GAOU6472710 SE DESPACHA CON NUMERO DE SELLO: EMCWHA2284DE CONFORMIDAD CON EL ARTICULO|1|2025-11-28 11:37:01|
3471|5600769|160|12|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-19 16:47:04|
1925|5700334|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 12:48:02|
